hhid	size	head_age	head_gender	head_marital	head_education	m0_5	f0_5	m6_16	f6_16	m17_39	f17_39	m40	f40	ml5	fl5	ml16	fl16	ml39	fl39	ml40	fl40
1664024.0	1	48	1	6	15	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1664032.0	1	26	1	1	11	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1664039.0	3	44	2	3	9	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1664047.0	2	26	2	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1664054.0	6	51	1	4	21	0	0	1	1	3	0	1	0	0.0	0.0	0.16666667	0.16666667	0.5	0.0	0.16666667	0.0
1664061.0	2	37	2	1	15	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1664069.0	1	20	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1665009.0	4	32	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1665018.0	5	33	1	3	9	0	1	1	0	0	1	0	2	0.0	0.2	0.2	0.0	0.0	0.2	0.0	0.4
1665028.0	2	38	1	3	8	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1665037.0	2	54	1	3	13	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
1665045.0	1	53	1	3	11	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1665057.0	2	27	1	3	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1665066.0	2	28	1	3	9	0	0	0	1	0	1	0	0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0
1665076.0	2	29	1	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1665085.0	3	60	2	3	0	0	0	0	1	2	0	0	0	0.0	0.0	0.0	0.33333334	0.6666667	0.0	0.0	0.0
1665095.0	2	35	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1669013.0	2	31	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1669026.0	1	36	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1669039.0	6	31	1	3	9	0	0	1	1	0	1	1	2	0.0	0.0	0.16666667	0.16666667	0.0	0.16666667	0.16666667	0.33333334
1669052.0	3	27	1	3	9	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1669065.0	2	20	1	1	8	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1669078.0	3	31	1	3	9	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1669091.0	6	35	1	3	13	1	1	3	0	0	1	0	0	0.16666667	0.16666667	0.5	0.0	0.0	0.16666667	0.0	0.0
1669105.0	2	26	1	3	11	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1669118.0	1	32	1	3	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1669131.0	1	28	1	1	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1670013.0	3	25	1	3	13	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334
1670033.0	2	25	2	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1670052.0	2	50	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1670071.0	4	30	1	3	19	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1670091.0	4	33	1	3	21	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1670110.0	2	67	1	3	8	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1670129.0	1	30	2	6	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1670149.0	1	50	1	3	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1670168.0	2	47	1	3	19	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1670187.0	1	39	2	6	19	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1671008.0	1	22	2	1	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1671011.0	1	40	1	3	11	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1671016.0	5	30	1	3	13	1	0	1	0	0	2	1	0	0.2	0.0	0.2	0.0	0.0	0.4	0.2	0.0
1671025.0	1	25	2	1	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1671042.0	3	30	1	3	9	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1671051.0	4	58	1	3	9	0	0	0	0	1	1	0	2	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.5
1671052.0	2	46	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1671060.0	2	30	1	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1671069.0	4	32	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1671077.0	2	25	1	1	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1672004.0	1	29	1	1	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1672019.0	2	21	1	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1672035.0	2	23	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1672050.0	1	29	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1672065.0	2	39	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1672066.0	1	40	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1672081.0	4	30	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1672097.0	1	25	1	1	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1672112.0	2	27	1	3	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1672143.0	1	58	1	3	12	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1674008.0	2	23	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1674018.0	1	19	2	1	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1674027.0	2	25	1	1	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1674037.0	2	33	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1674047.0	4	37	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1674057.0	1	25	2	5	11	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1674067.0	3	34	1	3	11	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1674077.0	1	46	2	6	11	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1674087.0	1	30	1	3	9	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1674097.0	3	35	1	3	9	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1678003.0	4	26	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1678013.0	2	45	1	3	8	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0
1678022.0	1	35	2	1	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1678041.0	2	46	1	3	8	0	0	0	1	0	0	0	1	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5
1678051.0	2	50	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1678054.0	3	55	2	6	0	0	0	0	0	1	2	0	0	0.0	0.0	0.0	0.0	0.33333334	0.6666667	0.0	0.0
1678061.0	2	27	2	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1678070.0	1	62	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1678080.0	2	23	1	3	12	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1678089.0	2	28	1	3	8	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1682003.0	2	33	1	3	12	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1682015.0	2	36	1	3	13	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0
1682026.0	1	21	2	1	21	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1682038.0	4	40	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1682049.0	1	60	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1682061.0	1	55	2	5	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1682072.0	2	32	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1682084.0	1	30	2	1	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1682095.0	3	26	1	3	21	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1682107.0	1	20	1	1	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1684008.0	3	27	1	3	0	0	0	0	1	0	0	0	2	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.6666667
1684018.0	1	40	1	3	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1684028.0	3	47	1	3	13	0	0	0	0	1	1	0	1	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.0	0.33333334
1684038.0	1	26	1	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1684048.0	1	54	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1684058.0	2	27	2	6	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1684068.0	4	30	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1684078.0	1	20	2	1	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1684088.0	4	38	1	3	11	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1684098.0	1	78	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1687016.0	2	30	2	6	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1687032.0	2	63	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1687049.0	2	32	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1687066.0	1	23	1	1	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1687082.0	4	35	1	3	21	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1687099.0	2	37	1	3	13	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1687116.0	1	30	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1687133.0	2	25	2	5	10	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1687149.0	1	54	1	3	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1687166.0	2	31	2	6	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1688003.0	8	51	1	3	8	0	0	0	0	3	1	1	3	0.0	0.0	0.0	0.0	0.375	0.125	0.125	0.375
1688009.0	1	72	1	3	11	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1688030.0	5	24	2	1	9	0	0	0	0	1	0	2	2	0.0	0.0	0.0	0.0	0.2	0.0	0.4	0.4
1688040.0	3	23	1	3	12	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1688051.0	2	40	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1688061.0	2	21	1	1	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1688072.0	1	23	2	1	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1688081.0	2	27	1	3	9	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1688082.0	1	30	1	3	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1688103.0	1	61	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1690003.0	3	40	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1690015.0	3	32	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1690027.0	5	50	1	3	16	0	0	2	0	0	1	1	1	0.0	0.0	0.4	0.0	0.0	0.2	0.2	0.2
1690051.0	3	40	1	3	13	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1690063.0	2	33	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1690069.0	1	70	2	6	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1690074.0	2	50	1	3	19	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1690086.0	4	34	2	3	21	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1690098.0	4	46	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1690110.0	1	55	2	6	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1691009.0	3	44	1	3	12	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1691020.0	1	72	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1691031.0	4	26	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1691042.0	4	30	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1691052.0	1	25	2	1	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1691063.0	3	25	1	1	19	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1691074.0	3	28	1	3	9	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334
1691085.0	2	36	1	3	13	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1691096.0	1	64	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1691106.0	1	53	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1692015.0	2	41	1	3	13	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1692016.0	2	25	1	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1692031.0	2	24	1	3	17	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1692042.0	1	58	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1692047.0	2	27	1	3	13	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1692063.0	2	43	2	4	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1692080.0	2	18	2	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1692096.0	4	23	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1692145.0	4	25	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1692161.0	2	28	2	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1693004.0	1	65	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1693023.0	1	35	1	3	16	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1693041.0	2	28	2	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1693059.0	1	35	2	3	17	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1693077.0	2	35	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1693095.0	4	36	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1693114.0	1	37	2	1	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1693132.0	3	45	1	3	8	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1693150.0	1	28	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1693168.0	2	30	2	1	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1696002.0	2	24	1	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1696004.0	4	40	1	3	21	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1696013.0	4	45	1	3	20	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1696022.0	3	34	1	3	9	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334
1696023.0	3	48	1	3	15	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1696032.0	2	26	1	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1696052.0	2	47	1	3	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1696061.0	2	35	1	3	19	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1696065.0	1	35	2	1	17	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1696090.0	4	38	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1697006.0	1	30	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1697009.0	4	27	1	3	13	0	0	0	0	0	1	2	1	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25
1697019.0	1	50	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1697020.0	4	24	1	3	9	0	0	0	0	0	1	1	2	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.5
1697052.0	3	34	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1697063.0	1	59	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1697074.0	2	27	1	3	10	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1697085.0	1	75	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1697095.0	1	36	1	3	15	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1697106.0	4	44	2	3	0	0	0	0	0	1	0	2	1	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.25
1703010.0	1	65	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1703021.0	1	58	1	6	21	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1703033.0	2	40	1	3	15	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1703048.0	4	42	1	3	15	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1703060.0	2	35	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1703067.0	1	50	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1703073.0	3	40	1	3	0	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1703079.0	4	51	1	3	13	0	0	1	1	0	2	0	0	0.0	0.0	0.25	0.25	0.0	0.5	0.0	0.0
1703102.0	1	30	1	3	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1703113.0	4	50	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1704003.0	1	30	2	1	13	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1704014.0	2	25	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1704024.0	2	29	2	5	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1704035.0	4	24	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1704046.0	2	23	1	3	12	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1704057.0	2	40	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1704068.0	1	25	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1704078.0	1	76	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1704089.0	2	34	1	3	9	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1704100.0	1	53	2	1	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1705011.0	2	35	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1705018.0	3	28	1	3	12	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1705026.0	1	26	2	1	21	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1705035.0	2	48	1	3	8	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1705043.0	4	32	1	3	8	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1705052.0	3	25	1	3	0	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1705059.0	2	30	2	1	9	0	0	0	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0
1705060.0	2	50	1	3	12	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1705069.0	3	47	1	3	19	0	1	0	1	1	0	0	0	0.0	0.33333334	0.0	0.33333334	0.33333334	0.0	0.0	0.0
1705077.0	3	30	2	5	11	0	0	1	0	0	0	1	1	0.0	0.0	0.33333334	0.0	0.0	0.0	0.33333334	0.33333334
1706005.0	3	39	1	2	21	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334
1706016.0	3	50	1	3	13	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1706028.0	2	30	2	1	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1706039.0	3	45	1	3	9	0	0	1	1	0	0	0	1	0.0	0.0	0.33333334	0.33333334	0.0	0.0	0.0	0.33333334
1706051.0	4	24	1	3	8	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1706062.0	1	59	2	6	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1706074.0	4	26	1	3	21	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
